date,number_of_hours,current_soc_mwh,soc_pct,net_power_to_be_sold_or_buy,current_release,battery_grid_power_mw,uncontrolled_power,next_soc_mwh,surplus,throughput_mwh,wear_cost,current_benefit,net_benefit,cumulative_net_benefit,cumulative_benefit,wind_only_revenue,marginal_benefit_vs_wind_only_net,price
5551,5551,0.75,25,0.1835,-0.75,-0.8065,0.99,1.5,0,0.75,3.75,3.6049,-0.1451,355865.1409,363357.6409,19.4436,,19.64
5552,5552,1.5,50,1.6925,0.75,0.7125,0.98,0.75,0,0.75,3.75,73.0144,69.2644,355934.4053,363430.6553,42.2772,,43.14
5553,5553,0.75,25,0.97,0,0,0.97,0.75,0,0,0,41.0116,41.0116,355975.4169,363471.6669,41.0116,,42.28
5554,5554,0.75,25,0.97,0,0,0.97,0.75,0,0,0,32.7472,32.7472,356008.1641,363504.4141,32.7472,,33.76
5555,5555,0.75,25,0.97,0,0,0.97,0.75,0,0,0,32.7472,32.7472,356040.9113,363537.1613,32.7472,,33.76
5556,5556,0.75,25,0.1635,-0.75,-0.8065,0.97,1.5,0,0.75,3.75,3.8581,0.1081,356041.0194,363541.0194,22.8823,,23.59
5557,5557,1.5,50,0.1635,-0.75,-0.8065,0.97,2.25,0,0.75,3.75,4.5892,0.8392,356041.8586,363545.6086,27.2182,,28.06
5558,5558,2.25,75,0.97,0,0,0.97,2.25,0,0,0,32.7472,32.7472,356074.6058,363578.3558,32.7472,,33.76
5559,5559,2.25,75,0.1635,-0.75,-0.8065,0.97,3,0,0.75,3.75,2.5693,-1.1807,356073.4251,363580.9251,15.2387,,15.71
5560,5560,3,100,0.79,0,0,0.79,3,0,0,0,26.6704,26.6704,356100.0955,363607.5955,26.6704,,33.76
5561,5561,3,100,2.9075,2.25,2.1375,0.77,0.75,0,2.25,11.25,144.59,133.34,356233.4355,363752.1855,38.2921,,49.73
5562,5562,0.75,25,0.79,0,0,0.79,0.75,0,0,0,26.6704,26.6704,356260.1059,363778.8559,26.6704,,33.76
5563,5563,0.75,25,1.4925,0.75,0.7125,0.78,0,0,0.75,3.75,64.4909,60.7409,356320.8468,363843.3468,33.7038,,43.21
5564,5564,0,0,0.78,0,0,0.78,0,0,0,0,26.3328,26.3328,356347.1796,363869.6796,26.3328,,33.76
5565,5565,0,0,0.86,0,0,0.86,0,0,0,0,35.8878,35.8878,356383.0674,363905.5674,35.8878,,41.73
5566,5566,0,0,0.86,0,0,0.86,0,0,0,0,24.1316,24.1316,356407.199,363929.699,24.1316,,28.06
5567,5567,0,0,0.2224,-0.5,-0.5376,0.76,0.5,0,0.5,2.5,1.919,-0.581,356406.618,363931.618,6.5588,,8.63
5568,5568,0.5,16.67,0.77,0,0,0.77,0.5,0,0,0,18.4569,18.4569,356425.0749,363950.0749,18.4569,,23.97
5569,5569,0.5,16.67,0.2324,-0.5,-0.5376,0.77,1,0,0.5,2.5,3.6481,1.1481,356426.223,363953.723,12.089,,15.7
5570,5570,1,33.33,0.5012,-0.25,-0.2688,0.77,1.25,0,0.25,1.25,9.8332,8.5832,356434.8062,363963.5562,15.1074,,19.62
5571,5571,1.25,41.67,0.2424,-0.5,-0.5376,0.78,1.75,0,0.5,2.5,2.3776,-0.1224,356434.6838,363965.9338,7.6518,,9.81
5572,5572,1.75,58.33,0.2424,-0.5,-0.5376,0.78,2.25,0,0.5,2.5,2.3049,-0.1951,356434.4887,363968.2387,7.4178,,9.51
5573,5573,2.25,75,0.2424,-0.5,-0.5376,0.78,2.75,0,0.5,2.5,2.3049,-0.1951,356434.2936,363970.5436,7.4178,,9.51
5574,5574,2.75,91.67,0.5112,-0.25,-0.2688,0.78,3,0,0.25,1.25,10.0294,8.7794,356443.073,363980.573,15.3036,,19.62
5575,5575,3,100,0.79,0,0,0.79,3,0,0,0,18.5966,18.5966,356461.6696,363999.1696,18.5966,,23.54
5576,5576,3,100,2.9175,2.25,2.1375,0.78,0.75,0,2.25,11.25,117.196,105.946,356567.6156,364116.3656,31.3326,,40.17
5577,5577,0.75,25,1.4725,0.75,0.7125,0.76,0,0,0.75,3.75,49.1079,45.3579,356612.9735,364165.4735,25.346,,33.35
5578,5578,0,0,0.77,0,0,0.77,0,0,0,0,15.1074,15.1074,356628.0809,364180.5809,15.1074,,19.62
5579,5579,0,0,0.77,0,0,0.77,0,0,0,0,12.0813,12.0813,356640.1622,364192.6622,12.0813,,15.69
5580,5580,0,0,0.0635,-0.75,-0.8065,0.87,0.75,0,0.75,3.75,0.6043,-3.1457,356637.0165,364193.2665,8.2737,,9.51
5581,5581,0.75,25,0.87,0,0,0.87,0.75,0,0,0,13.3806,13.3806,356650.3971,364206.6471,13.3806,,15.38
5582,5582,0.75,25,0.0635,-0.75,-0.8065,0.87,1.5,0,0.75,3.75,0.3127,-3.4373,356646.9598,364206.9598,4.2804,,4.92
5583,5583,1.5,50,0.0535,-0.75,-0.8065,0.86,2.25,0,0.75,3.75,0.6313,-3.1187,356643.8411,364207.5911,10.1394,,11.79
5584,5584,2.25,75,0.0735,-0.75,-0.8065,0.88,3,0,0.75,3.75,0.7215,-3.0285,356640.8126,364208.3126,8.6328,,9.81
5585,5585,3,100,0.87,0,0,0.87,3,0,0,0,24.3948,24.3948,356665.2074,364232.7074,24.3948,,28.04
5586,5586,3,100,0.88,0,0,0.88,3,0,0,0,25.8984,25.8984,356691.1058,364258.6058,25.8984,,29.43
5587,5587,3,100,3,2.25,2.1375,0.87,0.75,0.0075,2.25,11.25,175.98,164.73,356855.8358,364434.5858,51.0342,,58.66
5588,5588,0.75,25,1.5925,0.75,0.7125,0.88,0,0,0.75,3.75,89.2915,85.5415,356941.3773,364523.8773,49.3416,,56.07
5589,5589,0,0,0.87,0,0,0.87,0,0,0,0,34.1214,34.1214,356975.4987,364557.9987,34.1214,,39.22
5590,5590,0,0,0.87,0,0,0.87,0,0,0,0,27.2397,27.2397,357002.7384,364585.2384,27.2397,,31.31
5591,5591,0,0,0.86,0,0,0.86,0,0,0,0,20.2444,20.2444,357022.9828,364605.4828,20.2444,,23.54
5592,5592,0,0,0.0635,-0.75,-0.8065,0.87,0.75,0,0.75,3.75,1.4858,-2.2642,357020.7186,364606.9686,20.3406,,23.38
5593,5593,0.75,25,0.0735,-0.75,-0.8065,0.88,1.5,0,0.75,3.75,1.4335,-2.3165,357018.4021,364608.4021,17.1512,,19.49
5594,5594,1.5,50,0.0635,-0.75,-0.8065,0.87,2.25,0,0.75,3.75,1.2386,-2.5114,357015.8907,364609.6407,16.9563,,19.49
5595,5595,2.25,75,0.0635,-0.75,-0.8065,0.87,3,0,0.75,3.75,1.4858,-2.2642,357013.6265,364611.1265,20.3406,,23.38
5596,5596,3,100,0.87,0,0,0.87,3,0,0,0,20.3406,20.3406,357033.9671,364631.4671,20.3406,,23.38
5597,5597,3,100,0.88,0,0,0.88,3,0,0,0,23.144,23.144,357057.1111,364654.6111,23.144,,26.3
5598,5598,3,100,0.88,0,0,0.88,3,0,0,0,25.7224,25.7224,357082.8335,364680.3335,25.7224,,29.23
5599,5599,3,100,0.88,0,0,0.88,3,0,0,0,25.7224,25.7224,357108.5559,364706.0559,25.7224,,29.23
5600,5600,3,100,0.87,0,0,0.87,3,0,0,0,29.1537,29.1537,357137.7096,364735.2096,29.1537,,33.51
5601,5601,3,100,2.9975,2.25,2.1375,0.86,0.75,0,2.25,11.25,128.5028,117.2528,357254.9624,364863.7124,36.8682,,42.87
5602,5602,0.75,25,0.0535,-0.75,-0.8065,0.86,1.5,0,0.75,3.75,0.9392,-2.8108,357252.1516,364864.6516,15.0844,,17.54
5603,5603,1.5,50,0.85,0,0,0.85,1.5,0,0,0,19.873,19.873,357272.0246,364884.5246,19.873,,23.38
5604,5604,1.5,50,0.0535,-0.75,-0.8065,0.86,2.25,0,0.75,3.75,1.252,-2.498,357269.5266,364885.7766,20.1068,,23.38
5605,5605,2.25,75,0.85,0,0,0.85,2.25,0,0,0,21.4965,21.4965,357291.0231,364907.2731,21.4965,,25.29
5606,5606,2.25,75,0.86,0,0,0.86,2.25,0,0,0,20.1068,20.1068,357311.1299,364927.3799,20.1068,,23.38
5607,5607,2.25,75,0.0535,-0.75,-0.8065,0.86,3,0,0.75,3.75,0.415,-3.335,357307.7949,364927.7949,6.665,,7.75
5608,5608,3,100,0.88,0,0,0.88,3,0,0,0,25.7224,25.7224,357333.5173,364953.5173,25.7224,,29.23
5609,5609,3,100,0.88,0,0,0.88,3,0,0,0,53.152,53.152,357386.6693,365006.6693,53.152,,60.4
5610,5610,3,100,0.87,0,0,0.87,3,0,0,0,57.6375,57.6375,357444.3068,365064.3068,57.6375,,66.25
5611,5611,3,100,0.88,0,0,0.88,3,0,0,0,58.3,58.3,357502.6068,365122.6068,58.3,,66.25
5612,5612,3,100,1.83,1,0.95,0.88,2,0,1,5,121.2375,116.2375,357618.8443,365243.8443,58.3,,66.25
5613,5613,2,66.67,2.77,2,1.9,0.87,0,0,2,10,183.5125,173.5125,357792.3568,365427.3568,57.6375,,66.25
5614,5614,0,0,0.88,0,0,0.88,0,0,0,0,51.0488,51.0488,357843.4056,365478.4056,51.0488,,58.01
5615,5615,0,0,0.87,0,0,0.87,0,0,0,0,27.9705,27.9705,357871.3761,365506.3761,27.9705,,32.15
5616,5616,0,0,0.86,0,0,0.86,0,0,0,0,36.8338,36.8338,357908.2099,365543.2099,36.8338,,42.83
5617,5617,0,0,0.86,0,0,0.86,0,0,0,0,20.0896,20.0896,357928.2995,365563.2995,20.0896,,23.36
5618,5618,0,0,0.86,0,0,0.86,0,0,0,0,8.3764,8.3764,357936.6759,365571.6759,8.3764,,9.74
5619,5619,0,0,0.87,0,0,0.87,0,0,0,0,8.4738,8.4738,357945.1497,365580.1497,8.4738,,9.74
5620,5620,0,0,0.0635,-0.75,-0.8065,0.87,0.75,0,0.75,3.75,0.3108,-3.4392,357941.7105,365580.4605,4.2543,,4.89
5621,5621,0.75,25,0.0635,-0.75,-0.8065,0.87,1.5,0,0.75,3.75,0.3711,-3.3789,357938.3316,365580.8316,5.0808,,5.84
5622,5622,1.5,50,0.87,0,0,0.87,1.5,0,0,0,8.2998,8.2998,357946.6314,365589.1314,8.2998,,9.54
5623,5623,1.5,50,0.0635,-0.75,-0.8065,0.87,2.25,0,0.75,3.75,0.4404,-3.3096,357943.3218,365589.5718,6.0291,,6.93
5624,5624,2.25,75,3,2.25,2.1375,0.88,0,0.0175,2.25,11.25,87.6,76.35,358019.6718,365677.1718,25.696,,29.2
5625,5625,0,0,0.86,0,0,0.86,0,0,0,0,4.0162,4.0162,358023.688,365681.188,4.0162,,4.67
5626,5626,0,0,0.98,0,0,0.98,0,0,0,0,3.2634,3.2634,358026.9514,365684.4514,3.2634,,3.33
5627,5627,0,0,0.1435,-0.75,-0.8065,0.95,0.75,0,0.75,3.75,0.4608,-3.2892,358023.6622,365684.9122,3.0495,,3.21
5628,5628,0.75,25,0.1535,-0.75,-0.8065,0.96,1.5,0,0.75,3.75,0,-3.75,358019.9122,365684.9122,0,,0
5629,5629,1.5,50,0.1535,-0.75,-0.8065,0.96,2.25,0,0.75,3.75,0,-3.75,358016.1622,365684.9122,0,,0
5630,5630,2.25,75,0.2535,-0.75,-0.8065,1.06,3,0,0.75,3.75,0.4944,-3.2556,358012.9066,365685.4066,2.067,,1.95
5631,5631,3,100,1.06,0,0,1.06,3,0,0,0,3.4026,3.4026,358016.3092,365688.8092,3.4026,,3.21
5632,5632,3,100,0,0,0,0,3,0,0,0,0,0,358016.3092,365688.8092,0,,4.87
5633,5633,3,100,0.5,0,0,0.5,3,0,0,0,6.815,6.815,358023.1242,365695.6242,6.815,,13.63
5634,5634,3,100,1.08,0,0,1.08,3,0,0,0,25.2288,25.2288,358048.353,365720.853,25.2288,,23.36
5635,5635,3,100,2.98,2,1.9,1.08,1,0,2,10,185.6242,175.6242,358223.9772,365906.4772,67.2732,,62.29
5636,5636,1,33.33,1.07,0,0,1.07,1,0,0,0,52.0769,52.0769,358276.0541,365958.5541,52.0769,,48.67
5637,5637,1,33.33,2.02,1,0.95,1.07,0,0,1,5,113.9684,108.9684,358385.0225,366072.5225,60.3694,,56.42
5638,5638,0,0,1.08,0,0,1.08,0,0,0,0,30.0456,30.0456,358415.0681,366102.5681,30.0456,,27.82
5639,5639,0,0,0.0047,-1,-1.0753,1.08,1,0,1,5,0.0554,-4.9446,358410.1235,366102.6235,12.636,,11.7
5640,5640,1,33.33,2.02,1,0.95,1.07,0,0,1,5,59.2264,54.2264,358464.3499,366161.8499,31.3724,,29.32
5641,5641,0,0,0.96,0,0,0.96,0,0,0,0,18.768,18.768,358483.1179,366180.6179,18.768,,19.55
5642,5642,0,0,0.97,0,0,0.97,0,0,0,0,13.2696,13.2696,358496.3875,366193.8875,13.2696,,13.68
5643,5643,0,0,0.1635,-0.75,-0.8065,0.97,0.75,0,0.75,3.75,1.3264,-2.4236,358493.9639,366195.2139,7.8667,,8.11
5644,5644,0.75,25,0.1635,-0.75,-0.8065,0.97,1.5,0,0.75,3.75,0.9584,-2.7916,358491.1723,366196.1723,5.6842,,5.86
5645,5645,1.5,50,0.97,0,0,0.97,1.5,0,0,0,15.1708,15.1708,358506.3431,366211.3431,15.1708,,15.64
5646,5646,1.5,50,2.205,1.5,1.425,0.78,0,0,1.5,7.5,51.7293,44.2293,358550.5724,366263.0724,18.2988,,23.46
5647,5647,0,0,0.2424,-0.5,-0.5376,0.78,0.5,0,0.5,2.5,0.8095,-1.6905,358548.8819,366263.8819,2.6052,,3.34
5648,5648,0.5,16.67,0.2324,-0.5,-0.5376,0.77,1,0,0.5,2.5,0.7715,-1.7285,358547.1534,366264.6534,2.5564,,3.32
5649,5649,1,33.33,0.2424,-0.5,-0.5376,0.78,1.5,0,0.5,2.5,0.8047,-1.6953,358545.4581,366265.4581,2.5896,,3.32
5650,5650,1.5,50,0.2324,-0.5,-0.5376,0.77,2,0,0.5,2.5,0.7482,-1.7518,358543.7063,366266.2063,2.4794,,3.22
5651,5651,2,66.67,0.2224,-0.5,-0.5376,0.76,2.5,0,0.5,2.5,0.7427,-1.7573,358541.949,366266.949,2.5384,,3.34
5652,5652,2.5,83.33,0.2224,-0.5,-0.5376,0.76,3,0,0.5,2.5,0.7427,-1.7573,358540.1917,366267.6917,2.5384,,3.34
5653,5653,3,100,0.77,0,0,0.77,3,0,0,0,2.8567,2.8567,358543.0484,366270.5484,2.8567,,3.71
5654,5654,3,100,0.77,0,0,0.77,3,0,0,0,3.6652,3.6652,358546.7136,366274.2136,3.6652,,4.76
5655,5655,3,100,0.76,0,0,0.76,3,0,0,0,3.4352,3.4352,358550.1488,366277.6488,3.4352,,4.52
5656,5656,3,100,0.78,0,0,0.78,3,0,0,0,7.6206,7.6206,358557.7694,366285.2694,7.6206,,9.77
5657,5657,3,100,0.79,0,0,0.79,3,0,0,0,18.5334,18.5334,358576.3028,366303.8028,18.5334,,23.46
5658,5658,3,100,0.78,0,0,0.78,3,0,0,0,41.1606,41.1606,358617.4634,366344.9634,41.1606,,52.77
5659,5659,3,100,1.4925,0.75,0.7125,0.78,2.25,0,0.75,3.75,99.1915,95.4415,358712.9049,366444.1549,51.8388,,66.46
5660,5660,2.25,75,2.9175,2.25,2.1375,0.78,0,0,2.25,11.25,193.897,182.647,358895.5519,366638.0519,51.8388,,66.46
5661,5661,0,0,0.68,0,0,0.68,0,0,0,0,37.0804,37.0804,358932.6323,366675.1323,37.0804,,54.53
5662,5662,0,0,0.1424,-0.5,-0.5376,0.68,0.5,0,0.5,2.5,4.1742,1.6742,358934.3065,366679.3065,19.9376,,29.32
5663,5663,0.5,16.67,0.1424,-0.5,-0.5376,0.68,1,0,0.5,2.5,1.9476,-0.5524,358933.7541,366681.2541,9.3024,,13.68
5664,5664,1,33.33,1.63,1,0.95,0.68,0,0,1,5,78.3052,73.3052,359007.0593,366759.5593,32.6672,,48.04
5665,5665,0,0,0.67,0,0,0.67,0,0,0,0,19.0414,19.0414,359026.1007,366778.6007,19.0414,,28.42
5666,5666,0,0,0.67,0,0,0.67,0,0,0,0,6.566,6.566,359032.6667,366785.1667,6.566,,9.8
5667,5667,0,0,0.68,0,0,0.68,0,0,0,0,6.664,6.664,359039.3307,366791.8307,6.664,,9.8
5668,5668,0,0,0.87,0,0,0.87,0,0,0,0,5.1156,5.1156,359044.4463,366796.9463,5.1156,,5.88
5669,5669,0,0,0.87,0,0,0.87,0,0,0,0,8.526,8.526,359052.9723,366805.4723,8.526,,9.8
5670,5670,0,0,0.87,0,0,0.87,0,0,0,0,8.3607,8.3607,359061.333,366813.833,8.3607,,9.61
5671,5671,0,0,0.88,0,0,0.88,0,0,0,0,4.3296,4.3296,359065.6626,366818.1626,4.3296,,4.92
5672,5672,0,0,0.88,0,0,0.88,0,0,0,0,4.092,4.092,359069.7546,366822.2546,4.092,,4.65
5673,5673,0,0,0.87,0,0,0.87,0,0,0,0,3.4104,3.4104,359073.165,366825.665,3.4104,,3.92
5674,5674,0,0,0.87,0,0,0.87,0,0,0,0,3.1755,3.1755,359076.3405,366828.8405,3.1755,,3.65
5675,5675,0,0,0.0635,-0.75,-0.8065,0.87,0.75,0,0.75,3.75,0.218,-3.532,359072.8085,366829.0585,2.9841,,3.43
5676,5676,0.75,25,0.0535,-0.75,-0.8065,0.86,1.5,0,0.75,3.75,0.105,-3.645,359069.1635,366829.1635,1.6856,,1.96
5677,5677,1.5,50,0.0535,-0.75,-0.8065,0.86,2.25,0,0.75,3.75,0.0841,-3.6659,359065.4976,366829.2476,1.3502,,1.57
5678,5678,2.25,75,0.0535,-0.75,-0.8065,0.86,3,0,0.75,3.75,0.1697,-3.5803,359061.9173,366829.4173,2.7262,,3.17
5679,5679,3,100,0.87,0,0,0.87,3,0,0,0,3.4104,3.4104,359065.3277,366832.8277,3.4104,,3.92
5680,5680,3,100,0.88,0,0,0.88,3,0,0,0,4.3296,4.3296,359069.6573,366837.1573,4.3296,,4.92
5681,5681,3,100,0.88,0,0,0.88,3,0,0,0,20.6976,20.6976,359090.3549,366857.8549,20.6976,,23.52
5682,5682,3,100,0.87,0,0,0.87,3,0,0,0,25.578,25.578,359115.9329,366883.4329,25.578,,29.4
5683,5683,3,100,2.78,2,1.9,0.88,1,0,2,10,179.8382,169.8382,359285.7711,367063.2711,56.9272,,64.69
5684,5684,1,33.33,1.83,1,0.95,0.88,0,0,1,5,114.7959,109.7959,359395.567,367178.067,55.2024,,62.73
5685,5685,0,0,0.88,0,0,0.88,0,0,0,0,43.1288,43.1288,359438.6958,367221.1958,43.1288,,49.01
5686,5686,0,0,0.78,0,0,0.78,0,0,0,0,22.9164,22.9164,359461.6122,367244.1122,22.9164,,29.38
5687,5687,0,0,0.77,0,0,0.77,0,0,0,0,12.0736,12.0736,359473.6858,367256.1858,12.0736,,15.68
5688,5688,0,0,0.77,0,0,0.77,0,0,0,0,9.0552,9.0552,359482.741,367265.241,9.0552,,11.76
5689,5689,0,0,0.2224,-0.5,-0.5376,0.76,0.5,0,0.5,2.5,1.5521,-0.9479,359481.7931,367266.7931,5.3048,,6.98
5690,5690,0.5,16.67,0.2324,-0.5,-0.5376,0.77,1,0,0.5,2.5,1.1432,-1.3568,359480.4363,367267.9363,3.7884,,4.92
5691,5691,1,33.33,0.2424,-0.5,-0.5376,0.78,1.5,0,0.5,2.5,1.1924,-1.3076,359479.1287,367269.1287,3.8376,,4.92
5692,5692,1.5,50,0.2424,-0.5,-0.5376,0.78,2,0,0.5,2.5,1.1876,-1.3124,359477.8163,367270.3163,3.822,,4.9
5693,5693,2,66.67,0.2424,-0.5,-0.5376,0.78,2.5,0,0.5,2.5,1.1924,-1.3076,359476.5087,367271.5087,3.8376,,4.92
5694,5694,2.5,83.33,0.2424,-0.5,-0.5376,0.78,3,0,0.5,2.5,2.3752,-0.1248,359476.3839,367273.8839,7.644,,9.8
5695,5695,3,100,0.77,0,0,0.77,3,0,0,0,18.1104,18.1104,359494.4943,367291.9943,18.1104,,23.52
5696,5696,3,100,0.78,0,0,0.78,3,0,0,0,26.6058,26.6058,359521.1001,367318.6001,26.6058,,34.11
5697,5697,3,100,1.72,1,0.95,0.77,2,0,1,5,61.3696,56.3696,359577.4697,367379.9697,27.4736,,35.68
5698,5698,2,66.67,0.76,0,0,0.76,2,0,0,0,17.8752,17.8752,359595.3449,367397.8449,17.8752,,23.52
5699,5699,2,66.67,0.76,0,0,0.76,2,0,0,0,18.62,18.62,359613.9649,367416.4649,18.62,,24.5
5700,5700,2,66.67,0.2224,-0.5,-0.5376,0.76,2.5,0,0.5,2.5,3.4867,0.9867,359614.9516,367419.9516,11.9168,,15.68
5701,5701,2.5,83.33,0.76,0,0,0.76,2.5,0,0,0,17.8752,17.8752,359632.8268,367437.8268,17.8752,,23.52
5702,5702,2.5,83.33,0.78,0,0,0.78,2.5,0,0,0,22.932,22.932,359655.7588,367460.7588,22.932,,29.4
5703,5703,2.5,83.33,0.2424,-0.5,-0.5376,0.78,3,0,0.5,2.5,5.0364,2.5364,359658.2952,367465.7952,16.2084,,20.78
5704,5704,3,100,0.78,0,0,0.78,3,0,0,0,30.576,30.576,359688.8712,367496.3712,30.576,,39.2
5705,5705,3,100,0.78,0,0,0.78,3,0,0,0,47.307,47.307,359736.1782,367543.6782,47.307,,60.65
5706,5706,3,100,0.77,0,0,0.77,3,0,0,0,50.1886,50.1886,359786.3668,367593.8668,50.1886,,65.18
5707,5707,3,100,2.205,1.5,1.425,0.78,1.5,0,1.5,7.5,146.9633,139.4633,359925.8301,367740.8301,51.987,,66.65
5708,5708,1.5,50,2.105,1.5,1.425,0.68,0,0,1.5,7.5,140.2983,132.7983,360058.6284,367881.1284,45.322,,66.65
5709,5709,0,0,0.68,0,0,0.68,0,0,0,0,44.3224,44.3224,360102.9508,367925.4508,44.3224,,65.18
5710,5710,0,0,0.68,0,0,0.68,0,0,0,0,39.9908,39.9908,360142.9416,367965.4416,39.9908,,58.81
5711,5711,0,0,0.67,0,0,0.67,0,0,0,0,26.264,26.264,360169.2056,367991.7056,26.264,,39.2
5712,5712,0,0,0.68,0,0,0.68,0,0,0,0,31.858,31.858,360201.0636,368023.5636,31.858,,46.85
5713,5713,0,0,0.66,0,0,0.66,0,0,0,0,17.4636,17.4636,360218.5272,368041.0272,17.4636,,26.46
5714,5714,0,0,0.1324,-0.5,-0.5376,0.67,0.5,0,0.5,2.5,1.8161,-0.6839,360217.8433,368042.8433,9.1924,,13.72
5715,5715,0.5,16.67,0.1324,-0.5,-0.5376,0.67,1,0,0.5,2.5,2.3349,-0.1651,360217.6782,368045.1782,11.8188,,17.64
5716,5716,1,33.33,0.1424,-0.5,-0.5376,0.68,1.5,0,0.5,2.5,1.3952,-1.1048,360216.5734,368046.5734,6.664,,9.8
5717,5717,1.5,50,0.1424,-0.5,-0.5376,0.68,2,0,0.5,2.5,2.5113,0.0113,360216.5847,368049.0847,11.9952,,17.64
5718,5718,2,66.67,0.68,0,0,0.68,2,0,0,0,15.9936,15.9936,360232.5783,368065.0783,15.9936,,23.52
5719,5719,2,66.67,0.67,0,0,0.67,2,0,0,0,15.7584,15.7584,360248.3367,368080.8367,15.7584,,23.52
5720,5720,2,66.67,2.58,2,1.9,0.68,0,0,2,10,83.205,73.205,360321.5417,368164.0417,21.93,,32.25
5721,5721,0,0,0.67,0,0,0.67,0,0,0,0,15.7584,15.7584,360337.3001,368179.8001,15.7584,,23.52
5722,5722,0,0,0.1224,-0.5,-0.5376,0.66,0.5,0,0.5,2.5,1.1992,-1.3008,360335.9993,368180.9993,6.468,,9.8
5723,5723,0.5,16.67,0.1224,-0.5,-0.5376,0.66,1,0,0.5,2.5,0.9593,-1.5407,360334.4586,368181.9586,5.1744,,7.84
5724,5724,1,33.33,0.1324,-0.5,-0.5376,0.67,1.5,0,0.5,2.5,0.5996,-1.9004,360332.5582,368182.5582,3.0351,,4.53
5725,5725,1.5,50,0.0435,-0.75,-0.8065,0.85,2.25,0,0.75,3.75,0.2134,-3.5366,360329.0216,368182.7716,4.165,,4.9
5726,5726,2.25,75,0.85,0,0,0.85,2.25,0,0,0,8.33,8.33,360337.3516,368191.1016,8.33,,9.8
5727,5727,2.25,75,0.0435,-0.75,-0.8065,0.85,3,0,0.75,3.75,0.2561,-3.4939,360333.8577,368191.3577,4.998,,5.88
5728,5728,3,100,0.85,0,0,0.85,3,0,0,0,15.81,15.81,360349.6677,368207.1677,15.81,,18.6
5729,5729,3,100,0.87,0,0,0.87,3,0,0,0,37.5144,37.5144,360387.1821,368244.6821,37.5144,,43.12
5730,5730,3,100,0.88,0,0,0.88,3,0,0,0,51.7528,51.7528,360438.9349,368296.4349,51.7528,,58.81
5731,5731,3,100,1.83,1,0.95,0.88,2,0,1,5,121.9695,116.9695,360555.9044,368418.4044,58.652,,66.65
5732,5732,2,66.67,2.77,2,1.9,0.87,0,0,2,10,184.6205,174.6205,360730.5249,368603.0249,57.9855,,66.65
5733,5733,0,0,0.88,0,0,0.88,0,0,0,0,50.7496,50.7496,360781.2745,368653.7745,50.7496,,57.67
5734,5734,0,0,0.88,0,0,0.88,0,0,0,0,30.0872,30.0872,360811.3617,368683.8617,30.0872,,34.19
5735,5735,0,0,0.87,0,0,0.87,0,0,0,0,17.052,17.052,360828.4137,368700.9137,17.052,,19.6
5736,5736,0,0,0.87,0,0,0.87,0,0,0,0,25.578,25.578,360853.9917,368726.4917,25.578,,29.4
5737,5737,0,0,0.86,0,0,0.86,0,0,0,0,13.4848,13.4848,360867.4765,368739.9765,13.4848,,15.68
5738,5738,0,0,0.0635,-0.75,-0.8065,0.87,0.75,0,0.75,3.75,0.6228,-3.1272,360864.3493,368740.5993,8.526,,9.8
5739,5739,0.75,25,0.0635,-0.75,-0.8065,0.87,1.5,0,0.75,3.75,0.6234,-3.1266,360861.2227,368741.2227,8.5347,,9.81
5740,5740,1.5,50,0.87,0,0,0.87,1.5,0,0,0,14.2419,14.2419,360875.4646,368755.4646,14.2419,,16.37
5741,5741,1.5,50,0.88,0,0,0.88,1.5,0,0,0,20.6976,20.6976,360896.1622,368776.1622,20.6976,,23.52
5742,5742,1.5,50,2.295,1.5,1.425,0.87,0,0,1.5,7.5,53.9784,46.4784,360942.6406,368830.1406,20.4624,,23.52
5743,5743,0,0,0.88,0,0,0.88,0,0,0,0,8.624,8.624,360951.2646,368838.7646,8.624,,9.8
5744,5744,0,0,0.88,0,0,0.88,0,0,0,0,17.2304,17.2304,360968.495,368855.995,17.2304,,19.58
5745,5745,0,0,0.87,0,0,0.87,0,0,0,0,6.8991,6.8991,360975.3941,368862.8941,6.8991,,7.93
5746,5746,0,0,0.87,0,0,0.87,0,0,0,0,5.1156,5.1156,360980.5097,368868.0097,5.1156,,5.88
5747,5747,0,0,0.87,0,0,0.87,0,0,0,0,5.1156,5.1156,360985.6253,368873.1253,5.1156,,5.88
5748,5748,0,0,0.0635,-0.75,-0.8065,0.87,0.75,0,0.75,3.75,0.2256,-3.5244,360982.1009,368873.3509,3.0885,,3.55
5749,5749,0.75,25,0.0635,-0.75,-0.8065,0.87,1.5,0,0.75,3.75,0.2491,-3.5009,360978.6,368873.6,3.4104,,3.92
5750,5750,1.5,50,0.0735,-0.75,-0.8065,0.88,2.25,0,0.75,3.75,0.3604,-3.3896,360975.2104,368873.9604,4.312,,4.9
5751,5751,2.25,75,0.0635,-0.75,-0.8065,0.87,3,0,0.75,3.75,0.3114,-3.4386,360971.7718,368874.2718,4.263,,4.9
5752,5752,3,100,0.88,0,0,0.88,3,0,0,0,8.624,8.624,360980.3958,368882.8958,8.624,,9.8
5753,5753,3,100,0.89,0,0,0.89,3,0,0,0,20.9328,20.9328,361001.3286,368903.8286,20.9328,,23.52
5754,5754,3,100,0.88,0,0,0.88,3,0,0,0,22.4224,22.4224,361023.751,368926.251,22.4224,,25.48
